id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
65_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_64	C10H18O	[M + H3N + H]+	C10H21NO	Fatty acids	0.898649275302887	Fatty acyls	0.9339863657951355	Oxygenated hydrocarbons	0.44997096061706543	Ketones	0.861790657043457	Ketones	0.861790657043457	Carbonyl compounds	0.9945746064186096	Organooxygen compounds	0.9999998807907104	Organic oxygen compounds	1.0	Organic compounds; Ketones; Aldehydes; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	64
66_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_65	C10H14O	[M + Na]+	C10H14O	Terpenoids	0.9543823003768921	Monoterpenoids	0.4710786044597626	Menthane monoterpenoids	0.4430597126483917	Cyclic ketones	0.6294284462928772	Ketones	0.7999114990234375	Carbonyl compounds	0.9256547093391418	Organooxygen compounds	0.9999649524688721	Organic oxygen compounds	0.9999996423721313	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	65
70_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_69	C10H10O4	[M - H2O + H]+	C10H8O3	Shikimates and Phenylpropanoids	0.9987415671348572	Phenylpropanoids (C6-C3)	0.9994875192642212	Cinnamic acids and derivatives	0.9997138381004333	Coumaric acids and derivatives	0.9667621850967407	Coumaric acids and derivatives	0.9667621850967407	Hydroxycinnamic acids and derivatives	0.9815873503684998	Cinnamic acids and derivatives	0.9248492121696472	Phenylpropanoids and polyketides	0.971710741519928	Organic compounds; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	69
72_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_71	C10H20O	[M + Na]+	C10H20O	Fatty acids	0.7130317687988281	Fatty acyls	0.7575398683547974	Fatty aldehydes	0.44361600279808044	Acyclic monoterpenoids	0.5055909156799316	Acyclic monoterpenoids	0.5055909156799316	Monoterpenoids	0.2021685391664505	Prenol lipids	0.18069911003112793	Lipids and lipid-like molecules	0.6897642612457275	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Acyclic monoterpenoids; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	71
73_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_72	C10H12O3	[M + H]+	C10H12O3	Polyketides	0.4981045126914978	Cyclic polyketides	0.2700885236263275	Azaphilones	0.27635782957077026	Monocarboxylic acids and derivatives	0.5559948086738586			Monocarboxylic acids and derivatives	0.5559948086738586	Carboxylic acids and derivatives	0.5312471985816956	Organic acids and derivatives	0.6331737041473389	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	72
74_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_73	C10H12O3	[M + H]+	C10H12O3	Polyketides	0.3850897550582886	Cyclic polyketides	0.6646300554275513	Phthalide derivatives	0.3427647054195404	Carboxylic acid esters	0.8134734034538269	Carboxylic acid esters	0.8134734034538269	Carboxylic acid derivatives	0.7554444670677185	Carboxylic acids and derivatives	0.8620743155479431	Organic acids and derivatives	0.878694474697113	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	73
77_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_76	C7H3NOS2	[M + H]+	C7H3NOS2	Alkaloids	0.9834732413291931	Anthranilic acid alkaloids	0.9618629813194275	Acridone alkaloids	0.9283537268638611	Benzenoids	0.9747465252876282							Benzenoids	0.9747465252876282	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	76
78_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_77	C7H3NOS2	[M + H]+	C7H3NOS2	Alkaloids	0.9835476279258728	Anthranilic acid alkaloids	0.8985127210617065	Phenazine alkaloids	0.6095870733261108	Pyrazines	0.6406391263008118			Pyrazines	0.6406391263008118	Diazines	0.08735160529613495	Organoheterocyclic compounds	0.9998028874397278	Organic compounds; Organoheterocyclic compounds; Pyrazines; Thiophenes; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	77
79_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_78	C6H15O4P	[M + H]+	C6H15O4P	Fatty acids	0.9667657613754272	Fatty acyls	0.5802484154701233	Fatty alcohols	0.5606487393379211	Trialkyl phosphates	0.7625643610954285	Alkyl phosphates	0.9849993586540222	Phosphate esters	0.9918111562728882	Organic phosphoric acids and derivatives	0.9955440163612366	Organic acids and derivatives	0.9683447480201721	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Alkyl phosphates; Trialkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	78
80_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_79	C12H10N2	[M + H]+	C12H10N2	Alkaloids	0.9998619556427002	Tryptophan alkaloids	0.9304891228675842	Carboline alkaloids	0.8699033260345459	Harmala alkaloids	0.5570273399353027					Harmala alkaloids	0.5570273399353027	Alkaloids and derivatives	0.726144552230835	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Harmala alkaloids; Pyridoindoles; Beta carbolines; Benzenoids; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	79
81_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_80	C11H18O2	[M + H]+	C11H18O2	Fatty acids	0.9370162487030029	Fatty Acids and Conjugates	0.5278944969177246	Unsaturated fatty acids	0.3272961974143982	Medium-chain fatty acids	0.6695056557655334	Medium-chain fatty acids	0.6695056557655334	Fatty acids and conjugates	0.6345869898796082	Fatty Acyls	0.6274666786193848	Lipids and lipid-like molecules	0.5537883639335632	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	80
82_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_81	C12H12N2	[M + H]+	C12H12N2	Alkaloids	0.9879130721092224	Nicotinic acid alkaloids	0.8094189763069153	Pyridine alkaloids	0.7819713950157166	Benzene and substituted derivatives	0.5451405048370361					Benzene and substituted derivatives	0.5451405048370361	Benzenoids	0.926327109336853	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Benzene and substituted derivatives; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	81
83_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_82	C10H16O2	[M + H3N + H]+	C10H19NO2	Fatty acids	0.533440887928009	Monoterpenoids	0.280761182308197	Lactones	0.541739821434021	Monocarboxylic acids and derivatives	0.8878198266029358			Monocarboxylic acids and derivatives	0.8878198266029358	Carboxylic acids and derivatives	0.6407092809677124	Organic acids and derivatives	0.747799277305603	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	82
84_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_83	C12H27N	[M + H]+	C12H27N	Fatty acids	0.9095340371131897	Fatty acyls	0.8962264657020569	Hydrocarbons	0.7156817317008972	Amines	0.9356112480163574			Amines	0.9356112480163574	Organonitrogen compounds	0.9999551773071289	Organic nitrogen compounds	0.999847412109375	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	83
85_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_84	C12H27N	[M + H]+	C12H27N	Fatty acids	0.9054807424545288	Fatty acyls	0.8870266079902649	Hydrocarbons	0.6991367936134338	Amines	0.9449960589408875			Amines	0.9449960589408875	Organonitrogen compounds	0.9999545812606812	Organic nitrogen compounds	0.9998468160629272	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	84
86_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_85	C8H11NO3	[M + H3N + H]+	C8H14N2O3	Alkaloids	0.6458640694618225	Small peptides	0.5478017926216125	Aminoacids	0.3911982476711273	Amino acids and derivatives	0.8070380687713623	Amino acids and derivatives	0.8070380687713623	Amino acids, peptides, and analogues	0.8056134581565857	Carboxylic acids and derivatives	0.9840774536132812	Organic acids and derivatives	0.9956855773925781	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Beta hydroxy acids and derivatives; Carbonyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	85
87_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_86	C8H11NO3	[M + H3N + H]+	C8H14N2O3	Fatty acids	0.4804302453994751	Small peptides	0.7024004459381104	Aminoacids	0.6307316422462463	Amino acids and derivatives	0.6089777946472168	Amino acids and derivatives	0.6089777946472168	Amino acids, peptides, and analogues	0.5978944301605225	Carboxylic acids and derivatives	0.9101414680480957	Organic acids and derivatives	0.9595367312431335	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	86
88_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_87	C9H11NO2	[M + Na]+	C9H11NO2	Alkaloids	0.9722461700439453	Nicotinic acid alkaloids	0.6124512553215027	Pyridine alkaloids	0.6355844140052795	Heteroaromatic compounds	0.9569790959358215					Heteroaromatic compounds	0.9569790959358215	Organoheterocyclic compounds	0.9483955502510071	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	87
89_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_88	C10H18ClN	[M + H]+	C10H18ClN	Alkaloids	0.8868569731712341	Lysine alkaloids	0.7900941371917725	Piperidine alkaloids	0.4206758439540863	Trialkylamines	0.9356909394264221	Tertiary amines	0.914786696434021	Amines	0.9974453449249268	Organonitrogen compounds	0.9999921321868896	Organic nitrogen compounds	0.9999990463256836	Organic compounds; Organohalogen compounds; Organonitrogen compounds; Alkyl chlorides; Organochlorides; Trialkylamines; Amines; Tertiary amines; Alkyl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	88
93_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_92	C9H20N2O2	[M + H]+	C9H20N2O2	Fatty acids	0.43162763118743896	Small peptides	0.5368977785110474	Aminoacids	0.5268363356590271	Carboxylic acids	0.5872330665588379			Carboxylic acids	0.5872330665588379	Carboxylic acids and derivatives	0.9626258015632629	Organic acids and derivatives	0.9954250454902649	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	92
94_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_93	C9H20N2O2	[M + H]+	C9H20N2O2	Fatty acids	0.5682300925254822	Fatty acyls	0.26668697595596313	Dipeptides	0.07311177253723145	Organonitrogen compounds	0.9998950958251953					Organonitrogen compounds	0.9998950958251953	Organic nitrogen compounds	0.999998927116394	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	93
95_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_94	C9H20N2O2	[M + H]+	C9H20N2O2	Amino acids and Peptides	0.7733518481254578	Small peptides	0.6330524682998657	Aminoacids	0.343825101852417	Carboxylic acids and derivatives	0.753192663192749					Carboxylic acids and derivatives	0.753192663192749	Organic acids and derivatives	0.9372453093528748	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	94
96_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_95	C9H20N2O2	[M + H]+	C9H20N2O2	Amino acids and Peptides	0.49584197998046875	Small peptides	0.5050066709518433	Aminoacids	0.32858964800834656	Medium-chain fatty acids	0.719608724117279	Medium-chain fatty acids	0.719608724117279	Fatty acids and conjugates	0.568045973777771	Fatty Acyls	0.6852718591690063	Lipids and lipid-like molecules	0.6339699029922485	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	95
97_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_96	C9H20N2O2	[M + H]+	C9H20N2O2	Fatty acids	0.4901149868965149	Small peptides	0.4357816278934479	Aminoacids	0.20958811044692993	Carboxylic acids	0.6035425662994385			Carboxylic acids	0.6035425662994385	Carboxylic acids and derivatives	0.7248907089233398	Organic acids and derivatives	0.9570549726486206	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	96
98_Mat_2023_09_04_15_46_27_AlignmentResult_2023_09_97	C9H20N2O2	[M + H]+	C9H20N2O2	Amino acids and Peptides	0.4650135338306427	Small peptides	0.6983515024185181	Dipeptides	0.44058653712272644	Fatty Acyls	0.5552654266357422					Fatty Acyls	0.5552654266357422	Lipids and lipid-like molecules	0.4826316833496094	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	97
